formula,count_regular,percent_regular,os,n_days,count_on_request,percent_on_request,pct_on_request
pyalembic,29,0.0,macos,365,29,0.0,100.0
python36,29,0.0,macos,365,29,0.0,100.0
robotology/formulae/yarp,29,0.0,macos,365,29,0.0,100.0
runtimeco/mynewt/mynewt-newtmgr,29,0.0,macos,365,29,0.0,100.0
SDL2,29,0.0,macos,365,29,0.0,100.0
sethkor/tap/s3kor,29,0.0,macos,365,29,0.0,100.0
sethrfore/r-srf/r --with-cairo,29,0.0,macos,365,29,0.0,100.0
sibis/ph/ph,29,0.0,macos,365,28,0.0,96.55172413793103
sidaf/pentest/crunch,29,0.0,macos,365,29,0.0,100.0
sidaf/pentest/magic_unicorn,29,0.0,macos,365,29,0.0,100.0
snap-telemetry,29,0.0,macos,365,29,0.0,100.0
sqitchers/sqitch/sqitch --with-postgres-support --with-mysql-support,29,0.0,macos,365,29,0.0,100.0
sqitchers/sqitch/sqitch --with-sqlite-support --with-snowflake-support,29,0.0,macos,365,29,0.0,100.0
sshmenu,29,0.0,macos,365,29,0.0,100.0
stek29/idevice/idevicerestore --HEAD,29,0.0,macos,365,29,0.0,100.0
stelligent/tap/cfn-nag,29,0.0,macos,365,29,0.0,100.0
tanishiking/jpp/jpp,29,0.0,macos,365,29,0.0,100.0
tplinkra/tap/hawkfire,29,0.0,macos,365,29,0.0,100.0
ty-edelweiss/phpenv/phpenv --HEAD,29,0.0,macos,365,29,0.0,100.0
w31/extras/dotnet-core-sdk@5,29,0.0,macos,365,29,0.0,100.0
whohas,29,0.0,macos,365,28,0.0,96.55172413793103
wn/tap/gitignore,29,0.0,macos,365,29,0.0,100.0
yconalyzer,29,0.0,macos,365,29,0.0,100.0
0x1306a94/tap/ytoo-clashx-rule-merge,28,0.0,macos,365,28,0.0,100.0
akx/things/paulstretch,28,0.0,macos,365,28,0.0,100.0
alessiopiazza/dinghy/dinghy,28,0.0,macos,365,28,0.0,100.0
alexellis/alexellis/arkade,28,0.0,macos,365,28,0.0,100.0
ampersandhq/php/amp-php@7.2-xdebug,28,0.0,macos,365,28,0.0,100.0
anatofuz/ie/cbcgcc,28,0.0,macos,365,28,0.0,100.0
aspnet/k/kvm,28,0.0,macos,365,27,0.0,96.42857142857143
banzaicloud/tap/terraform-provider-k8s,28,0.0,macos,365,28,0.0,100.0
bart --with-omp,28,0.0,macos,365,28,0.0,100.0
blackfireio/blackfire/blackfire-php74-zts,28,0.0,macos,365,28,0.0,100.0
bloomfire/dependencies/redis,28,0.0,macos,365,28,0.0,100.0
brewsci/bio/epa-ng,28,0.0,macos,365,28,0.0,100.0
brewsci/bio/lastz,28,0.0,macos,365,25,0.0,89.28571428571429
brewsci/science/hdf4,28,0.0,macos,365,25,0.0,89.28571428571429
buttercrab/tools/hyeong,28,0.0,macos,365,28,0.0,100.0
butterflow,28,0.0,macos,365,26,0.0,92.85714285714286
bytom/bytom/bytom,28,0.0,macos,365,28,0.0,100.0
carbonhealth-tools,28,0.0,macos,365,28,0.0,100.0
cdk8s --HEAD,28,0.0,macos,365,28,0.0,100.0
checklink,28,0.0,macos,365,28,0.0,100.0
codello/brewery/ultrastar,28,0.0,macos,365,27,0.0,96.42857142857143
commitdev/zero/zero,28,0.0,macos,365,28,0.0,100.0
context,28,0.0,macos,365,28,0.0,100.0
copilot-cli,28,0.0,macos,365,28,0.0,100.0
cue,28,0.0,macos,365,28,0.0,100.0
cvs-fast-export --HEAD,28,0.0,macos,365,28,0.0,100.0
d12frosted/emacs-plus/emacs-plus@27 --with-xwidgets --with-spacemacs-icon,28,0.0,macos,365,28,0.0,100.0
danielbayley/dotfiles/zshenv,28,0.0,macos,365,28,0.0,100.0
danielrivasmd/pier/pier,28,0.0,macos,365,28,0.0,100.0
dartsim@6.10.0,28,0.0,macos,365,27,0.0,96.42857142857143
davidchall/hep/fjcontrib,28,0.0,macos,365,26,0.0,92.85714285714286
davidchall/hep/whizard,28,0.0,macos,365,28,0.0,100.0
dblatex,28,0.0,macos,365,28,0.0,100.0
denji/nginx/nginx-full --with-fancyindex-module,28,0.0,macos,365,28,0.0,100.0
denji/nginx/nginx-full --with-gzip-static --with-http2 --with-pcre-jit --with-realip --with-brotli-module --with-cache-purge-module,28,0.0,macos,365,28,0.0,100.0
denji/nginx/nginx-full --with-sub,28,0.0,macos,365,28,0.0,100.0
devopyio/yamlfmt/yamlfmt,28,0.0,macos,365,28,0.0,100.0
docker-compose --HEAD,28,0.0,macos,365,28,0.0,100.0
dwatch,28,0.0,macos,365,28,0.0,100.0
eiiches/jackson-jq/jackson-jq,28,0.0,macos,365,28,0.0,100.0
elmercsc/elmerfem/elmer,28,0.0,macos,365,28,0.0,100.0
eqnxio/go/github-com-kvz-json2hcl,28,0.0,macos,365,28,0.0,100.0
foundryapp/foundry-cli/foundry,28,0.0,macos,365,28,0.0,100.0
gem-rspec,28,0.0,macos,365,28,0.0,100.0
goldeneggg/lsec2/lsec2,28,0.0,macos,365,27,0.0,96.42857142857143
gotty-client --HEAD,28,0.0,macos,365,28,0.0,100.0
hdf5-parallel,28,0.0,macos,365,28,0.0,100.0
hhvm/hhvm/hhvm-4.74,28,0.0,macos,365,27,0.0,96.42857142857143
homebrew-ffmpeg/ffmpeg/ffmpeg --with-chromaprint --with-decklink --with-fdk-aac --with-librsvg --with-libsoxr --with-libssh --with-tesseract --with-libvidstab --with-opencore-amr --with-openh264 --with-openjpeg --with-openssl --with-rubberband --with-webp --with-zeromq --with-zimg --with-srt --with-libvmaf --with-libxml2 --with-game-music-emu --with-libbluray --with-libbs2b --with-libcaca --with-libgsm --with-libmodplug --with-openssl@1.1 --with-rtmpdump --with-speex --with-two-lame --with-wavpack --with-xvid,28,0.0,macos,365,26,0.0,92.85714285714286
homebrew-ffmpeg/ffmpeg/ffmpeg --with-chromaprint --with-decklink --with-fdk-aac --with-librsvg --with-libsoxr --with-libssh --with-tesseract --with-libvidstab --with-opencore-amr --with-openh264 --with-openjpeg --with-openssl --with-rubberband --with-webp --with-zeromq --with-zimg --with-srt --with-libvmaf --with-libxml2 --with-game-music-emu --with-libbluray --with-libbs2b --with-libcaca --with-libgsm --with-libmodplug --with-rtmpdump --with-speex --with-two-lame --with-wavpack --with-xvid,28,0.0,macos,365,26,0.0,92.85714285714286
homebrew-ffmpeg/ffmpeg/ffmpeg --with-zimg,28,0.0,macos,365,28,0.0,100.0
hounerx/repo/repeatprof,28,0.0,macos,365,28,0.0,100.0
httpd22 --with-brewed-openssl,28,0.0,macos,365,28,0.0,100.0
hyperjeff/tools/shuffle,28,0.0,macos,365,28,0.0,100.0
ice --with-java,28,0.0,macos,365,28,0.0,100.0
instantclient-basic,28,0.0,macos,365,24,0.0,85.71428571428571
jberkman/tapbarn/xfoil,28,0.0,macos,365,28,0.0,100.0
jonkeane/base/rstudio-server,28,0.0,macos,365,28,0.0,100.0
kaandedeoglu/formulae/shark,28,0.0,macos,365,28,0.0,100.0
libirecovery --HEAD,28,0.0,macos,365,28,0.0,100.0
libpng --HEAD,28,0.0,macos,365,28,0.0,100.0
lifelines,28,0.0,macos,365,28,0.0,100.0
liftoffcli/formulae/liftoff,28,0.0,macos,365,28,0.0,100.0
makeicon,28,0.0,macos,365,28,0.0,100.0
mantidproject/mantid/mantid-developer,28,0.0,macos,365,28,0.0,100.0
marcalexanderschweitzer/science/slepc,28,0.0,macos,365,28,0.0,100.0
mhonarc,28,0.0,macos,365,28,0.0,100.0
midnight-commander --HEAD,28,0.0,macos,365,28,0.0,100.0
nodenv/nodenv/nodenv-vars,28,0.0,macos,365,28,0.0,100.0
osgeo/osgeo4mac/osgeo-saga --with-app,28,0.0,macos,365,28,0.0,100.0
packer --HEAD,28,0.0,macos,365,28,0.0,100.0
php@7.1.33,28,0.0,macos,365,28,0.0,100.0
php@8.0,28,0.0,macos,365,28,0.0,100.0
postgresql@9.6 --with-python@2,28,0.0,macos,365,28,0.0,100.0
pound,28,0.0,macos,365,26,0.0,92.85714285714286
powerlevel9k,28,0.0,macos,365,28,0.0,100.0
powerman,28,0.0,macos,365,26,0.0,92.85714285714286
purplebooth/repo/game-of-life,28,0.0,macos,365,28,0.0,100.0
python-openstackclient,28,0.0,macos,365,28,0.0,100.0
qt@5.9,28,0.0,macos,365,28,0.0,100.0
r3,28,0.0,macos,365,28,0.0,100.0
railwaycat/emacsmacport/emacs-mac --HEAD --with-natural-title-bar,28,0.0,macos,365,28,0.0,100.0
rapidjson --HEAD,28,0.0,macos,365,28,0.0,100.0
rdkit/rdkit/rdkit --with-inchi --without-numpy --with-python3,28,0.0,macos,365,28,0.0,100.0
repair-person,28,0.0,macos,365,28,0.0,100.0
rosco-m68k/toolchain/vasm-all,28,0.0,macos,365,28,0.0,100.0
ryan-robeson/gimp/libgimp2.0,28,0.0,macos,365,25,0.0,89.28571428571429
scamacho23/quicknote/lst,28,0.0,macos,365,28,0.0,100.0
sdns,28,0.0,macos,365,28,0.0,100.0
seanrolszewski/formulae/muter,28,0.0,macos,365,28,0.0,100.0
shallow-backup,28,0.0,macos,365,28,0.0,100.0
shiny-server --HEAD,28,0.0,macos,365,28,0.0,100.0
sidaf/pentest/rdp-sec-check,28,0.0,macos,365,28,0.0,100.0
sidaf/pentest/ridenum,28,0.0,macos,365,28,0.0,100.0
sidaf/pentest/ssl-cipher-suite-enum,28,0.0,macos,365,28,0.0,100.0
sidaf/pentest/whatweb,28,0.0,macos,365,26,0.0,92.85714285714286
sigmarkarl/gor/gorpipe,28,0.0,macos,365,28,0.0,100.0
sigrok-firmware-fx2lafw,28,0.0,macos,365,28,0.0,100.0
snobol4,28,0.0,macos,365,28,0.0,100.0
soundpipe,28,0.0,macos,365,28,0.0,100.0
sperf,28,0.0,macos,365,28,0.0,100.0
splicemaahs/utility/splicectl,28,0.0,macos,365,28,0.0,100.0
spring-shell-samples,28,0.0,macos,365,28,0.0,100.0
stek29/idevice/img4tool --HEAD,28,0.0,macos,365,28,0.0,100.0
stephan-tolksdorf/postgresql/postgresql,28,0.0,macos,365,28,0.0,100.0
stephenc/stable/k8s-gcr-auth-helper,28,0.0,macos,365,28,0.0,100.0
syncany,28,0.0,macos,365,28,0.0,100.0
tarantoollsp --HEAD,28,0.0,macos,365,28,0.0,100.0
termapps/tap/enquirer,28,0.0,macos,365,28,0.0,100.0
termoose/tap/irccloud-cli,28,0.0,macos,365,28,0.0,100.0
Thrift,28,0.0,macos,365,28,0.0,100.0
tienex/moretti/open-watcom-v2 --HEAD,28,0.0,macos,365,28,0.0,100.0
tilt,28,0.0,macos,365,28,0.0,100.0
tonyseek/premake/premake5,28,0.0,macos,365,28,0.0,100.0
vde --HEAD,28,0.0,macos,365,28,0.0,100.0
vdjtools,28,0.0,macos,365,28,0.0,100.0
vitorgalvao/tiny-scripts/cask-analytics,28,0.0,macos,365,28,0.0,100.0
voldemort,28,0.0,macos,365,28,0.0,100.0
weaveworks/tap/eksctl-private,28,0.0,macos,365,28,0.0,100.0
web-eid/gtest/gtest,28,0.0,macos,365,27,0.0,96.42857142857143
wso2/wso2/wso2am-micro-gw-3.1.0,28,0.0,macos,365,28,0.0,100.0
wtetsu/gaze/gaze,28,0.0,macos,365,28,0.0,100.0
xtermcontrol,28,0.0,macos,365,28,0.0,100.0
yugabyte/yugabytedb/yugabytedb-client,28,0.0,macos,365,28,0.0,100.0
yusukehosonuma/xcode-open/xcode-open,28,0.0,macos,365,28,0.0,100.0
z80oolong/tmux/tmux@2.6,28,0.0,macos,365,28,0.0,100.0
zipper,28,0.0,macos,365,28,0.0,100.0
amancevice/tap/dip,27,0.0,macos,365,27,0.0,100.0
ampersandhq/php/amp-php@7.1-xdebug,27,0.0,macos,365,27,0.0,100.0
astarte-platform/astarte/astartectl,27,0.0,macos,365,27,0.0,100.0
autoasset/autoasset/autoasset,27,0.0,macos,365,27,0.0,100.0
avimetaedit,27,0.0,macos,365,27,0.0,100.0
awseward/tap/check_zoom,27,0.0,macos,365,27,0.0,100.0
b4nst/tap/turbogit,27,0.0,macos,365,27,0.0,100.0
bannzai/kuri/kuri,27,0.0,macos,365,27,0.0,100.0
betterment/betterbrew/coach,27,0.0,macos,365,27,0.0,100.0
brewsci/bio/swipe,27,0.0,macos,365,27,0.0,100.0
buildpack/pack/pack,27,0.0,macos,365,27,0.0,100.0
clojure/tools/clojure --devel,27,0.0,macos,365,27,0.0,100.0
cmacrae/formulae/spacebar --HEAD,27,0.0,macos,365,27,0.0,100.0
cmarquardt/formulae/numpy4python@2,27,0.0,macos,365,27,0.0,100.0
coin-or-tools/coinor/cbc --with-parallel,27,0.0,macos,365,27,0.0,100.0
compface,27,0.0,macos,365,27,0.0,100.0
cosi,27,0.0,macos,365,26,0.0,96.29629629629629
cvc4 --with-gpl,27,0.0,macos,365,27,0.0,100.0
cvc4/cvc4/cvc4 --with-java-bindings --with-gpl --with-readline,27,0.0,macos,365,27,0.0,100.0
d12frosted/emacs-plus/emacs-plus --HEAD --with-jansson --with-mailutils,27,0.0,macos,365,27,0.0,100.0
d12frosted/emacs-plus/emacs-plus --HEAD --with-no-titlebar --with-jansson --with-emacs-27-branch --with-modern-icon,27,0.0,macos,365,27,0.0,100.0
d12frosted/emacs-plus/emacs-plus@28 --with-modern-cg433n-icon,27,0.0,macos,365,27,0.0,100.0
danston/cgal/cgal-examples@5.0.1,27,0.0,macos,365,27,0.0,100.0
daviderestivo/emacs-head/emacs-head@28 --with-cocoa --with-imagemagick,27,0.0,macos,365,27,0.0,100.0
denji/nginx/nginx-full --with-webdav --with-dav-ext-module,27,0.0,macos,365,27,0.0,100.0
diggerhq/tap/dg2,27,0.0,macos,365,27,0.0,100.0
drewwyatt/tap/git-tidy,27,0.0,macos,365,27,0.0,100.0
eccenca/main/cmemc,27,0.0,macos,365,27,0.0,100.0
emacs-plus,27,0.0,macos,365,26,0.0,96.29629629629629
freetds@0.91 --with-unixodbc,27,0.0,macos,365,27,0.0,100.0
fuckdb,27,0.0,macos,365,27,0.0,100.0
futhark --HEAD,27,0.0,macos,365,27,0.0,100.0
gearsystem,27,0.0,macos,365,26,0.0,96.29629629629629
gnucpio,27,0.0,macos,365,27,0.0,100.0
gst-plugins-base --HEAD,27,0.0,macos,365,27,0.0,100.0
gvp,27,0.0,macos,365,25,0.0,92.5925925925926
hackrf --HEAD,27,0.0,macos,365,27,0.0,100.0
hyperledger/fabric/fabric-tools@2.1.0,27,0.0,macos,365,27,0.0,100.0
iad-range-client,27,0.0,macos,365,27,0.0,100.0
ie-developers/ie/gnuplot --with-aquaterm,27,0.0,macos,365,27,0.0,100.0
inivation/inivation/dv-runtime --HEAD,27,0.0,macos,365,27,0.0,100.0
iprint,27,0.0,macos,365,26,0.0,96.29629629629629
iterativelyhq/itly/itly-dev,27,0.0,macos,365,27,0.0,100.0
jakewmeyer/geo/geo,27,0.0,macos,365,27,0.0,100.0
jarryshaw/tap/f2format,27,0.0,macos,365,27,0.0,100.0
jez/formulae/calz,27,0.0,macos,365,27,0.0,100.0
jokersun/my/boost@1.59,27,0.0,macos,365,27,0.0,100.0
jonashoechst/hoechst/dtn7,27,0.0,macos,365,27,0.0,100.0
juretta/spy/spy,27,0.0,macos,365,27,0.0,100.0
kabel/pecl/php@7.2-imagick,27,0.0,macos,365,27,0.0,100.0
kamilsk/tap/lift,27,0.0,macos,365,27,0.0,100.0
kde-mac/kde/atcore --HEAD,27,0.0,macos,365,26,0.0,96.29629629629629
kde-mac/kde/kdevelop --HEAD,27,0.0,macos,365,27,0.0,100.0
killercup/openresty/ngx_openresty,27,0.0,macos,365,27,0.0,100.0
kylef/formulae/swiftenv --HEAD,27,0.0,macos,365,25,0.0,92.5925925925926
kyoshidajp/tosa/tosa,27,0.0,macos,365,27,0.0,100.0
leaf,27,0.0,macos,365,27,0.0,100.0
libquantum,27,0.0,macos,365,26,0.0,96.29629629629629
libxo,27,0.0,macos,365,27,0.0,100.0
likelion/tap/swipl,27,0.0,macos,365,26,0.0,96.29629629629629
macecchi/tap/xcopen,27,0.0,macos,365,27,0.0,100.0
marcalexanderschweitzer/science/mesa,27,0.0,macos,365,27,0.0,100.0
materialize,27,0.0,macos,365,27,0.0,100.0
max13/odb/libcutl,27,0.0,macos,365,27,0.0,100.0
mediainfo_cli,27,0.0,macos,365,27,0.0,100.0
megatools --HEAD,27,0.0,macos,365,27,0.0,100.0
microk8s,27,0.0,macos,365,27,0.0,100.0
microsoft/mssql-release/mssql-tools@17.4.1.1,27,0.0,macos,365,27,0.0,100.0
mndholder/maven2/maven2,27,0.0,macos,365,27,0.0,100.0
mull-project/mull/mull-stable,27,0.0,macos,365,27,0.0,100.0
mxsl-gr/trantor/trantor,27,0.0,macos,365,27,0.0,100.0
mypasswd,27,0.0,macos,365,27,0.0,100.0
nakabonne/pbgopy/pbgopy,27,0.0,macos,365,27,0.0,100.0
nzrs/sysops/ansibleINZ,27,0.0,macos,365,27,0.0,100.0
offbrand/tele-taps/forge,27,0.0,macos,365,27,0.0,100.0
openjazz,27,0.0,macos,365,27,0.0,100.0
osvr/osvr/osvr-core --HEAD,27,0.0,macos,365,25,0.0,92.5925925925926
osx-cross/avr/avr-gcc@5,27,0.0,macos,365,27,0.0,100.0
packager3,27,0.0,macos,365,27,0.0,100.0
passwall-server,27,0.0,macos,365,27,0.0,100.0
php-version,27,0.0,macos,365,27,0.0,100.0
portaudio --HEAD,27,0.0,macos,365,27,0.0,100.0
pothosware/pothos/pothossoapy --HEAD,27,0.0,macos,365,27,0.0,100.0
prezi/internal/pde,27,0.0,macos,365,27,0.0,100.0
r4um/homebrew/jmx-dump,27,0.0,macos,365,27,0.0,100.0
rchain/rchain/rnode,27,0.0,macos,365,27,0.0,100.0
redpeacock78/tools/mlterm-cocoa,27,0.0,macos,365,27,0.0,100.0
reminiscence,27,0.0,macos,365,26,0.0,96.29629629629629
rickard-von-essen/formulae/hid_listen,27,0.0,macos,365,27,0.0,100.0
rxdevcepheid/tap/flyway@5.2.4,27,0.0,macos,365,27,0.0,100.0
s3cmd --HEAD,27,0.0,macos,365,26,0.0,96.29629629629629
screenplay,27,0.0,macos,365,27,0.0,100.0
script,27,0.0,macos,365,27,0.0,100.0
setweblocthumb,27,0.0,macos,365,26,0.0,96.29629629629629
sidaf/pentest/babel-sf,27,0.0,macos,365,27,0.0,100.0
sisyphus,27,0.0,macos,365,27,0.0,100.0
smillerdev/tap/test-kitchen,27,0.0,macos,365,27,0.0,100.0
sopsorific,27,0.0,macos,365,27,0.0,100.0
sphinx --with-mysql,27,0.0,macos,365,27,0.0,100.0
spidermonkey60,27,0.0,macos,365,27,0.0,100.0
spmdestinations/tap/swift-lambda,27,0.0,macos,365,27,0.0,100.0
stabbylambda/saucelabs/sauce-connect,27,0.0,macos,365,26,0.0,96.29629629629629
streamlayer/formulas/prefixify,27,0.0,macos,365,27,0.0,100.0
swiftdocorg/formulae/swift-doctest,27,0.0,macos,365,27,0.0,100.0
tditlu/amiga/vasm,27,0.0,macos,365,27,0.0,100.0
patchelf,48361,5.57,linux,30,516,0.35,1.0669754554289614
zlib,25668,2.96,linux,30,64,0.04,0.24933769674302633
openssl@1.1,23147,2.67,linux,30,464,0.31,2.0045794271395865
ncurses,21813,2.51,linux,30,20,0.01,0.09168844267180122
sqlite,19700,2.27,linux,30,214,0.14,1.0862944162436547
bzip2,19661,2.27,linux,30,60,0.04,0.3051726768729973
readline,19369,2.23,linux,30,186,0.12,0.9602973824151996
gdbm,18949,2.18,linux,30,29,0.02,0.15304237690643305
unzip,18441,2.12,linux,30,47,0.03,0.25486687272924463
xz,17961,2.07,linux,30,55,0.04,0.3062190301208173
libffi,17314,1.99,linux,30,58,0.04,0.3349890262215548
python@3.9,15173,1.75,linux,30,1762,1.18,11.61273314440124
gmp,14968,1.72,linux,30,91,0.06,0.607963655799038
binutils,14957,1.72,linux,30,178,0.12,1.1900782242428294
libmpc,13131,1.51,linux,30,87,0.06,0.6625542609092986
mpfr,12735,1.47,linux,30,22,0.01,0.17275225755791127
gcc,12026,1.39,linux,30,8048,5.4,66.92166971561616
isl@0.18,11708,1.35,linux,30,59,0.04,0.5039289374786471
aws/tap/aws-sam-cli,11185,1.29,linux,30,11161,7.49,99.78542691104157
python@3.8,10937,1.26,linux,30,1304,0.88,11.922830757977508
expat,9335,1.08,linux,30,30,0.02,0.32137118371719336
libbsd,8470,0.98,linux,30,6,0.0,0.07083825265643448
pkg-config,8049,0.93,linux,30,241,0.16,2.9941607653124613
gettext,6870,0.79,linux,30,106,0.07,1.5429403202328968
m4,6858,0.79,linux,30,31,0.02,0.45202682997958593
util-linux,6725,0.77,linux,30,21,0.01,0.31226765799256506
libxml2,5965,0.69,linux,30,261,0.18,4.375523889354568
helm,5754,0.66,linux,30,2809,1.89,48.818213416753565
perl,5118,0.59,linux,30,132,0.09,2.5791324736225087
kubernetes-cli,5090,0.59,linux,30,1153,0.77,22.652259332023576
cmake,5038,0.58,linux,30,1485,1.0,29.475982532751093
curl,4964,0.57,linux,30,1157,0.78,23.30781627719581
berkeley-db,4954,0.57,linux,30,19,0.01,0.3835284618490109
pcre,4783,0.55,linux,30,17,0.01,0.35542546518921175
node,4612,0.53,linux,30,3293,2.21,71.40069384215091
go,4610,0.53,linux,30,1661,1.12,36.03036876355748
libx11,4421,0.51,linux,30,206,0.14,4.659579280705723
freetype,4282,0.49,linux,30,50,0.03,1.1676786548341895
icu4c,4232,0.49,linux,30,35,0.02,0.82703213610586
libxcb,4050,0.47,linux,30,86,0.06,2.123456790123457
libidn2,4046,0.47,linux,30,17,0.01,0.42016806722689076
libpng,3877,0.45,linux,30,38,0.03,0.980139282950735
libevent,3842,0.44,linux,30,55,0.04,1.4315460697553357
xorgproto,3754,0.43,linux,30,96,0.06,2.5572722429408627
nghttp2,3739,0.43,linux,30,115,0.08,3.0756886868146562
fontconfig,3642,0.42,linux,30,27,0.02,0.7413509060955519
pcre2,3585,0.41,linux,30,32,0.02,0.8926080892608089
libunistring,3513,0.4,linux,30,5,0.0,0.14232849416453175
libxau,3448,0.4,linux,30,25,0.02,0.7250580046403712
libpthread-stubs,3422,0.39,linux,30,44,0.03,1.2857977790765636
libxext,3408,0.39,linux,30,37,0.02,1.085680751173709
mkcert,3393,0.39,linux,30,2659,1.79,78.36722664308871
libxdmcp,3381,0.39,linux,30,6,0.0,0.1774622892635315
glib,3367,0.39,linux,30,155,0.1,4.603504603504603
bison,3311,0.38,linux,30,138,0.09,4.1679250981576565
c-ares,3299,0.38,linux,30,40,0.03,1.2124886329190665
libxrender,3253,0.37,linux,30,2,0.0,0.06148170919151552
terraform,3165,0.36,linux,30,2342,1.57,73.99684044233807
libssh2,3125,0.36,linux,30,8,0.01,0.256
jemalloc,3092,0.36,linux,30,13,0.01,0.42043984476067264
libtiff,3088,0.36,linux,30,45,0.03,1.4572538860103628
libev,3064,0.35,linux,30,7,0.0,0.22845953002610966
libyaml,2998,0.35,linux,30,32,0.02,1.0673782521681119
libxfixes,2787,0.32,linux,30,29,0.02,1.0405453893074992
libxrandr,2748,0.32,linux,30,28,0.02,1.0189228529839884
jpeg,2740,0.32,linux,30,34,0.02,1.2408759124087592
autoconf,2723,0.31,linux,30,212,0.14,7.785530664708043
libxi,2685,0.31,linux,30,26,0.02,0.9683426443202979
brotli,2683,0.31,linux,30,7,0.0,0.2609019754006709
libtool,2652,0.31,linux,30,97,0.07,3.657616892911011
git,2638,0.3,linux,30,2571,1.73,97.46019711902957
krb5,2634,0.3,linux,30,97,0.07,3.6826119969627946
openldap,2594,0.3,linux,30,26,0.02,1.002313030069391
hello,2550,0.29,linux,30,2548,1.71,99.92156862745098
zstd,2549,0.29,linux,30,20,0.01,0.7846214201647704
libmetalink,2472,0.28,linux,30,2,0.0,0.08090614886731393
linux-headers,2390,0.28,linux,30,10,0.01,0.41841004184100417
jansson,2387,0.28,linux,30,4,0.0,0.1675743611227482
rtmpdump,2379,0.27,linux,30,15,0.01,0.6305170239596469
libedit,2361,0.27,linux,30,10,0.01,0.4235493434985175
libxslt,2329,0.27,linux,30,40,0.03,1.7174753112924002
mesa,2253,0.26,linux,30,136,0.09,6.036395916555703
rust,2189,0.25,linux,30,488,0.33,22.293284604842395
gperf,2118,0.24,linux,30,5,0.0,0.2360717658168083
openjdk,2090,0.24,linux,30,471,0.32,22.535885167464116
cups,2059,0.24,linux,30,49,0.03,2.3797960174842157
libidn,2041,0.24,linux,30,2,0.0,0.09799118079372857
oniguruma,2028,0.23,linux,30,26,0.02,1.282051282051282
llvm,1970,0.23,linux,30,224,0.15,11.370558375634518
libice,1922,0.22,linux,30,35,0.02,1.8210197710718004
unbound,1904,0.22,linux,30,83,0.06,4.359243697478991
libsm,1864,0.21,linux,30,36,0.02,1.9313304721030045
libelf,1753,0.2,linux,30,5,0.0,0.2852253280091272
awscli,1712,0.2,linux,30,1668,1.12,97.42990654205607
libxtst,1708,0.2,linux,30,3,0.0,0.1756440281030445
go-task/tap/go-task,1704,0.2,linux,30,1703,1.14,99.94131455399061
libxxf86vm,1685,0.19,linux,30,10,0.01,0.5934718100890208
libxt,1671,0.19,linux,30,22,0.01,1.3165769000598444
ninja,1611,0.19,linux,30,594,0.4,36.87150837988827
jasper,1590,0.18,linux,30,117,0.08,7.3584905660377355
libxdamage,1590,0.18,linux,30,15,0.01,0.9433962264150944
lz4,1587,0.18,linux,30,27,0.02,1.7013232514177694
zip,1584,0.18,linux,30,30,0.02,1.893939393939394
fzf,1577,0.18,linux,30,1504,1.01,95.3709575142676
linuxbrew/xorg/libva-internal,1559,0.18,linux,30,7,0.0,0.4490057729313663
flex,1557,0.18,linux,30,52,0.03,3.339755940912011
linuxbrew/xorg/libvdpau,1551,0.18,linux,30,7,0.0,0.4513217279174726
libxv,1549,0.18,linux,30,3,0.0,0.19367333763718528
libdrm,1547,0.18,linux,30,15,0.01,0.9696186166774402
linuxbrew/xorg/wayland,1538,0.18,linux,30,3,0.0,0.1950585175552666
linuxbrew/xorg/wayland-protocols,1531,0.18,linux,30,5,0.0,0.32658393207054215
linuxbrew/xorg/libomxil-bellagio,1529,0.18,linux,30,6,0.0,0.3924133420536298
libxinerama,1528,0.18,linux,30,17,0.01,1.112565445026178
ghostscript,1526,0.18,linux,30,31,0.02,2.0314547837483614
mesa-glu,1522,0.18,linux,30,4,0.0,0.2628120893561104
freeglut,1520,0.18,linux,30,71,0.05,4.671052631578947
lm-sensors,1501,0.17,linux,30,4,0.0,0.2664890073284477
libxvmc,1497,0.17,linux,30,14,0.01,0.9352037408149633
libpciaccess,1491,0.17,linux,30,8,0.01,0.5365526492287056
jq,1483,0.17,linux,30,1387,0.93,93.5266351989211
libxshmfence,1467,0.17,linux,30,2,0.0,0.136332651670075
netpbm,1450,0.17,linux,30,35,0.02,2.413793103448276
alsa-lib,1403,0.16,linux,30,1,0.0,0.07127583749109052
gpatch,1368,0.16,linux,30,16,0.01,1.1695906432748537
automake,1358,0.16,linux,30,287,0.19,21.1340206185567
zsh,1348,0.16,linux,30,1259,0.85,93.39762611275965
gnutls,1324,0.15,linux,30,61,0.04,4.607250755287009
guile,1320,0.15,linux,30,18,0.01,1.3636363636363635
p11-kit,1315,0.15,linux,30,8,0.01,0.6083650190114068
guile@2,1295,0.15,linux,30,19,0.01,1.4671814671814671
ruby,1294,0.15,linux,30,508,0.34,39.258114374034
xinput,1291,0.15,linux,30,67,0.04,5.189775367931835
sphinx-doc,1272,0.15,linux,30,155,0.1,12.185534591194969
cairo,1271,0.15,linux,30,265,0.18,20.849724626278523
nss,1266,0.15,linux,30,294,0.2,23.22274881516588
bdw-gc,1265,0.15,linux,30,4,0.0,0.31620553359683795
gobject-introspection,1263,0.15,linux,30,32,0.02,2.5336500395882817
texinfo,1259,0.15,linux,30,10,0.01,0.7942811755361397
